MUNICIPIO;PAYLOAD_4G;THROUGHPUT_4G;LS_PAYLOAD_4G;LI_PAYLOAD_4G;LS_THROUGHPUT_4G;LI_THROUGHPUT_4G;FIESTA;M_SITIO;M_FECHA_DIA;PAYLOAD_4G_MA;THROUGHPUT_4G_MA;OBJETIVOCOBERTURA_Mixta Rural-Carretera;OBJETIVOCOBERTURA_Rural;OBJETIVOCOBERTURA_Urbana;TIPO_Calidad;TIPO_Cobertura;TIPO_Reubicacion;TIPO_Trafico
Girardot;1317.93;15946.41;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-05;669.5310000000001;15802.763;False;False;True;False;False;False;True
Girardot;1290.43;15967.24;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-06;675.868;16063.352;False;False;True;False;False;False;True
Girardot;1279.61;16067.98;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-07;658.635;15754.931;False;False;True;False;False;False;True
Girardot;1444.85;16842.66;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-08;713.387;16567.682;False;False;True;False;False;False;True
Girardot;1343.17;16506.57;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-09;737.705;17182.97;False;False;True;False;False;False;True
Girardot;1125.93;17289.95;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-10;699.3149999999999;16723.188000000002;False;False;True;False;False;False;True
Girardot;1292.41;16032.5;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-11;664.659;16024.257;False;False;True;False;False;False;True
Girardot;1356.4;15998.47;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-12;693.451;16352.871;False;False;True;False;False;False;True
Girardot;1319.85;15768.54;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-13;687.347;16785.803;False;False;True;False;False;False;True
Girardot;1403.36;16066.12;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-14;648.181;16356.587;False;False;True;False;False;False;True
Girardot;1534.92;16586.75;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-15;664.567;16282.13;False;False;True;False;False;False;True
Girardot;1543.73;17091.59;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-16;698.649;16774.565000000002;False;False;True;False;False;False;True
Girardot;1314.4;18184.3;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-17;668.476;16649.292;False;False;True;False;False;False;True
Girardot;1390.81;17317.31;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-18;628.351;15517.183;False;False;True;False;False;False;True
Girardot;1412.68;16766.37;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-19;685.08;16421.677;False;False;True;False;False;False;True
Girardot;1339.57;16179.08;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-20;717.6879999999999;16875.045000000002;False;False;True;False;False;False;True
Girardot;1384.65;16555.89;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-21;697.077;16496.145;False;False;True;False;False;False;True
Girardot;1410.96;16586.94;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-22;714.309;16992.601000000002;False;False;True;False;False;False;True
Girardot;1425.69;17113.9;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-23;784.747;17133.158;False;False;True;False;False;False;True
Girardot;1211.19;18148.82;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-24;774.7239999999999;17330.659;False;False;True;False;False;False;True
Girardot;2756.08;16308.56;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-25;1493.8200000000002;16851.128;False;False;True;False;False;False;True
Girardot;1371.3;15979.19;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-26;671.929;16225.238999999998;False;False;True;False;False;False;True
Girardot;1312.98;16102.2;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-27;628.29;15647.808;False;False;True;False;False;False;True
Girardot;1383.59;16566.91;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-28;707.4620000000001;16115.472;False;False;True;False;False;False;True
Girardot;1466.09;16391.1;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-29;727.3549999999999;15999.62;False;False;True;False;False;False;True
Girardot;1377.69;16444.54;1945,33;836,21;17815,34;15248,98;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-09-30;761.7170000000001;16463.653000000002;False;False;True;False;False;False;True
Girardot;1112.11;16699.06;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-01;740.0060000000001;16108.27;False;False;True;False;False;False;True
Girardot;1377.24;16228.83;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-02;689.7450000000001;15698.895;False;False;True;False;False;False;True
Girardot;1417.91;16476.14;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-03;683.4789999999999;16158.928;False;False;True;False;False;False;True
Girardot;2658.91;15691.15;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-04;1423.629;16422.064000000002;False;False;True;False;False;False;True
Girardot;1379.23;15748.38;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-05;732.501;16001.918;False;False;True;False;False;False;True
Girardot;1404.65;15963.27;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-06;753.7560000000001;15793.239;False;False;True;False;False;False;True
Girardot;1407.81;16305.3;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-07;772.841;16399.954;False;False;True;False;False;False;True
Girardot;1229.37;17235.58;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-08;785.633;16958.725;False;False;True;False;False;False;True
Girardot;1414.94;16111.65;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-09;722.134;16611.534;False;False;True;False;False;False;True
Girardot;1456.3;15501.19;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-10;653.164;16413.053;False;False;True;False;False;False;True
Girardot;1351.92;15936.13;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-11;752.793;16167.843000000004;False;False;True;False;False;False;True
Girardot;22.44;17014.7;2120,04;619,36;17771,68;14479,32;1;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-12;666.346;16249.942;False;False;True;False;False;False;True
Girardot;1229.21;15865.31;2120,04;619,36;17771,68;14479,32;1;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-13;754.983;15858.125999999998;False;False;True;False;False;False;True
Girardot;1757.32;16186.87;2120,04;619,36;17771,68;14479,32;1;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-14;858.385;16253.655;False;False;True;False;False;False;True
Girardot;1872.07;17171.21;2120,04;619,36;17771,68;14479,32;1;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-15;897.742;17835.106;False;False;True;False;False;False;True
Girardot;1565.23;17140.95;2120,04;619,36;17771,68;14479,32;1;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-16;832.957;17375.423000000003;False;False;True;False;False;False;True
Girardot;1293.71;15021.95;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-17;707.811;15681.890999999998;False;False;True;False;False;False;True
Girardot;1282.38;15194.88;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-18;659.922;16196.848000000002;False;False;True;False;False;False;True
Girardot;1175.2;14450.82;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-19;679.375;15331.766;False;False;True;False;False;False;True
Girardot;1186.05;13573.21;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-20;675.704;15041.66;False;False;True;False;False;False;True
Girardot;1318.29;16233.78;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-21;813.3779999999999;16602.641;False;False;True;False;False;False;True
Girardot;1134.09;17204.53;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-22;775.5690000000001;16896.067;False;False;True;False;False;False;True
Girardot;1371.03;16261.09;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-23;686.347;15329.683;False;False;True;False;False;False;True
Girardot;1373.07;16042.36;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-24;716.3149999999999;16114.347999999998;False;False;True;False;False;False;True
Girardot;1401.54;16111.83;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-25;742.715;16179.987999999998;False;False;True;False;False;False;True
Girardot;1442.04;16352.06;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-26;764.505;15963.128;False;False;True;False;False;False;True
Girardot;1361.74;15529.46;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-27;759.655;15610.218999999996;False;False;True;False;False;False;True
Girardot;1393.34;16465.28;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-28;817.582;16725.564;False;False;True;False;False;False;True
Girardot;1212.41;17218.65;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-29;790.9739999999999;16849.465;False;False;True;False;False;False;True
Girardot;1459.16;16837.03;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-30;724.55;16254.797;False;False;True;False;False;False;True
Girardot;1399.97;16117.89;2120,04;619,36;17771,68;14479,32;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-10-31;717.106;15829.429999999998;False;False;True;False;False;False;True
Girardot;1305.36;15774.37;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-01;709.5409999999999;15927.025;False;False;True;False;False;False;True
Girardot;1236.48;15044.35;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-02;715.5409999999999;15537.11;False;False;True;False;False;False;True
Girardot;1445.76;15892.36;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-03;766.1389999999999;14616.173;False;False;True;False;False;False;True
Girardot;1230.78;14790.76;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-04;802.472;15035.549999999996;False;False;True;False;False;False;True
Girardot;405.09;11193.71;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-05;608.299;13322.301;False;False;True;False;False;False;True
Girardot;779.35;17052.95;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-06;729.841;15528.713;False;False;True;False;False;False;True
Girardot;1076.69;15816.86;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-07;679.344;14497.581;False;False;True;False;False;False;True
Girardot;1338.54;15944.07;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-08;762.546;14763.096;False;False;True;False;False;False;True
Girardot;1401.39;15407.54;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-09;769.325;14285.491;False;False;True;False;False;False;True
Girardot;1457.81;15391.6;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-10;786.876;14130.507;False;False;True;False;False;False;True
Girardot;1487.12;15639.08;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-11;823.324;14647.618;False;False;True;False;False;False;True
Girardot;1384.26;16531.8;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-12;887.376;15723.101;False;False;True;False;False;False;True
Girardot;1180.01;16074.04;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-13;835.766;15967.283;False;False;True;False;False;False;True
Girardot;1227.76;14919.56;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-14;754.668;14105.577;False;False;True;False;False;False;True
Girardot;1403.36;15114.97;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-15;782.868;14427.912;False;False;True;False;False;False;True
Girardot;1496.04;15774.23;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-16;789.059;14424.947;False;False;True;False;False;False;True
Girardot;1298.3;13951.82;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-17;780.217;14205.788;False;False;True;False;False;False;True
Girardot;1392.35;15512.51;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-18;813.144;14798.453;False;False;True;False;False;False;True
Girardot;1194.26;16438.24;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-19;816.9309999999999;15505.13;False;False;True;False;False;False;True
Girardot;1381.78;15351.91;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-20;777.082;14340.219;False;False;True;False;False;False;True
Girardot;1352.28;15365.1;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-21;758.415;14321.521000000002;False;False;True;False;False;False;True
Girardot;1335.05;15139.58;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-22;791.1519999999999;14572.411000000002;False;False;True;False;False;False;True
Girardot;1335.05;15139.58;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-23;791.1519999999999;14572.411000000002;False;False;True;False;False;False;True
Girardot;3152.73;15792.22;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-24;1627.466;14797.204999999998;False;False;True;False;False;False;True
Girardot;1678.32;16967.63;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-25;839.8030000000001;14855.113;False;False;True;False;False;False;True
Girardot;1222.72;16557.42;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-26;808.767;15014.381999999998;False;False;True;False;False;False;True
Girardot;1368.5;15172.44;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-27;771.57;14428.954000000002;False;False;True;False;False;False;True
Girardot;1461.83;15123.12;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-28;687.79;14387.828000000003;False;False;True;False;False;False;True
Girardot;1463.71;15931.14;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-29;784.738;14343.488999999998;False;False;True;False;False;False;True
Girardot;1543.77;16060.41;2204,86;533,18;17637,17;13378,41;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-11-30;817.6089999999999;14820.807;False;False;True;False;False;False;True
Girardot;1506.32;15804.4;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-01;797.064;14377.659000000003;False;False;True;False;False;False;True
Girardot;1451.04;16255.56;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-02;832.0930000000001;14850.382;False;False;True;False;False;False;True
Girardot;1249.28;16795.45;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-03;814.934;14865.453;False;False;True;False;False;False;True
Girardot;1436.62;15986.33;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-04;786.6110000000001;14711.188;False;False;True;False;False;False;True
Girardot;1463.39;16145.55;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-05;776.983;14575.738;False;False;True;False;False;False;True
Girardot;1479.42;16003.42;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-06;721.397;14691.759;False;False;True;False;False;False;True
Girardot;1406.06;15726.85;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-07;758.9169999999999;14430.135;False;False;True;False;False;False;True
Girardot;1283.3;16433.81;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-08;821.057;14607.817;False;False;True;False;False;False;True
Girardot;1516.41;16842.73;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-09;853.8970000000002;14870.954000000002;False;False;True;False;False;False;True
Girardot;1208.11;16896.17;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-10;807.0809999999999;14640.3;False;False;True;False;False;False;True
Girardot;1474.23;15968.32;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-11;745.768;14821.112;False;False;True;False;False;False;True
Girardot;1399.43;15875.39;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-12;763.25;14752.498;False;False;True;False;False;False;True
Girardot;1483.82;15750.73;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-13;706.155;14639.959;False;False;True;False;False;False;True
Girardot;1440.49;15678.82;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-14;692.854;14373.382;False;False;True;False;False;False;True
Girardot;1454.72;15594.29;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-15;854.9770000000001;14671.884;False;False;True;False;False;False;True
Girardot;1383.35;15899.09;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-16;858.191;14646.237;False;False;True;False;False;False;True
Girardot;1256.56;16388.02;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-17;827.699;14795.589000000002;False;False;True;False;False;False;True
Girardot;1388.74;15927.61;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-18;805.909;14882.546000000002;False;False;True;False;False;False;True
Girardot;1389.7;15717.79;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-19;799.523;14710.616999999998;False;False;True;False;False;False;True
Girardot;1463.3;16030.04;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-20;817.2519999999998;15008.088999999998;False;False;True;False;False;False;True
Girardot;1561.82;16154.4;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-21;840.7719999999999;15031.515;False;False;True;False;False;False;True
Girardot;1656.03;16466.4;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-22;873.8610000000001;15042.416999999998;False;False;True;False;False;False;True
Girardot;1656.3;16452.33;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-23;897.135;15193.278;False;False;True;False;False;False;True
Girardot;1395.82;16229.23;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-24;878.061;15300.821000000002;False;False;True;False;False;False;True
Girardot;1096.67;16474.19;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-25;883.8459999999999;15986.167;False;False;True;False;False;False;True
Girardot;1538.41;16290.41;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-26;830.132;15536.582;False;False;True;False;False;False;True
Girardot;1500.72;15827.0;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-27;752.007;15089.560999999998;False;False;True;False;False;False;True
Girardot;1567.35;16351.7;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-28;847.4469999999999;14977.316;False;False;True;False;False;False;True
Girardot;1654.43;15822.06;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-29;869.241;14900.534;False;False;True;False;False;False;True
Girardot;1864.09;16681.16;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-30;911.898;15059.660999999998;False;False;True;False;False;False;True
Girardot;1768.17;16303.42;1780,28;1148,36;16878,86;15429,06;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-12-31;926.329;14825.279;False;False;True;False;False;False;True
Girardot;1389.52;16684.34;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-01;829.6610000000001;15185.884;False;False;True;False;False;False;True
Girardot;1716.83;15549.52;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-02;909.153;14823.063;False;False;True;False;False;False;True
Girardot;1679.71;16081.26;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-03;902.838;14598.965;False;False;True;False;False;False;True
Girardot;1656.25;16231.96;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-04;904.209;14935.942;False;False;True;False;False;False;True
Girardot;1662.09;16156.34;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-05;911.605;15438.461;False;False;True;False;False;False;True
Girardot;1681.71;16381.5;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-06;940.018;15297.297;False;False;True;False;False;False;True
Girardot;1473.24;16645.68;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-07;926.624;15812.721;False;False;True;False;False;False;True
Girardot;1361.24;16937.82;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-08;877.4;15847.334999999995;False;False;True;False;False;False;True
Girardot;1471.06;15793.05;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-09;835.367;15270.221;False;False;True;False;False;False;True
Girardot;1425.42;15767.85;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-10;846.818;14890.325999999995;False;False;True;False;False;False;True
Girardot;1435.74;16066.45;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-11;863.488;15251.97;False;False;True;False;False;False;True
Girardot;1484.74;16170.01;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-12;886.2360000000001;15041.273;False;False;True;False;False;False;True
Girardot;1436.82;16489.75;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-13;889.7549999999999;15455.363999999998;False;False;True;False;False;False;True
Girardot;1267.56;17102.64;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-14;895.3880000000001;16115.605;False;False;True;False;False;False;True
Girardot;1383.19;15781.16;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-15;853.8030000000001;15120.697;False;False;True;False;False;False;True
Girardot;1452.47;16013.92;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-16;848.2860000000001;15101.35;False;False;True;False;False;False;True
Girardot;1444.38;15975.52;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-17;876.45;15122.434;False;False;True;False;False;False;True
Girardot;1435.92;15844.99;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-18;868.1049999999999;15389.036000000002;False;False;True;False;False;False;True
Girardot;1375.66;14475.68;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-19;824.03;14493.563999999998;False;False;True;False;False;False;True
Girardot;1521.6;16796.5;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-20;709.6030000000001;15714.136;False;False;True;False;False;False;True
Girardot;1243.46;17144.24;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-21;845.7049999999999;15828.755;False;False;True;False;False;False;True
Girardot;1432.73;15916.56;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-22;843.358;15059.324;False;False;True;False;False;False;True
Girardot;2967.17;15973.54;2111,78;938,9;17365,08;15193,64;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2024-01-23;1706.042;15466.335;False;False;True;False;False;False;True
